2025-05-23 22:53:04,279 - INFO - B\u1eaft \u0111\u1ea7u hu\u1ea5n luy\u1ec7n mô hình LSTM v\u1edbi early stopping...
2025-05-23 22:53:07,669 - INFO - Epoch [1/200], Train Loss: 1979.6011, Val Loss: 1517.7155, Time: 3.22s, Batches: 440
2025-05-23 23:00:15,491 - INFO - Epoch [58/200], Train Loss: 92.7722, Val Loss: 96.3272, Time: 0.78s, Batches: 110
2025-05-23 23:00:16,324 - INFO - Epoch [59/200], Train Loss: 92.5479, Val Loss: 96.2307, Time: 0.77s, Batches: 110
2025-05-23 23:00:17,191 - INFO - Epoch [60/200], Train Loss: 92.3994, Val Loss: 96.1774, Time: 0.82s, Batches: 110
2025-05-23 23:00:18,064 - INFO - Epoch [61/200], Train Loss: 92.2802, Val Loss: 96.1527, Time: 0.80s, Batches: 110
2025-05-23 23:00:18,964 - INFO - Epoch [62/200], Train Loss: 92.2078, Val Loss: 96.1455, Time: 0.81s, Batches: 110
2025-05-23 23:00:19,847 - INFO - Epoch [63/200], Train Loss: 92.1591, Val Loss: 96.1483, Time: 0.81s, Batches: 110
2025-05-23 23:00:20,678 - INFO - Epoch [64/200], Train Loss: 92.1194, Val Loss: 96.1554, Time: 0.78s, Batches: 110
2025-05-23 23:00:21,507 - INFO - Epoch [65/200], Train Loss: 92.0899, Val Loss: 96.1602, Time: 0.78s, Batches: 110
2025-05-23 23:00:22,340 - INFO - Epoch [66/200], Train Loss: 92.0735, Val Loss: 96.1667, Time: 0.78s, Batches: 110
2025-05-23 23:00:23,227 - INFO - Epoch [67/200], Train Loss: 92.0486, Val Loss: 96.1673, Time: 0.83s, Batches: 110
2025-05-23 23:00:24,093 - INFO - Epoch [68/200], Train Loss: 92.0325, Val Loss: 96.1585, Time: 0.81s, Batches: 110
2025-05-23 23:00:24,924 - INFO - Epoch [69/200], Train Loss: 92.0142, Val Loss: 96.1411, Time: 0.78s, Batches: 110
2025-05-23 23:00:25,807 - INFO - Epoch [70/200], Train Loss: 91.9699, Val Loss: 96.0972, Time: 0.82s, Batches: 110
2025-05-23 23:00:26,653 - INFO - Epoch [71/200], Train Loss: 91.9123, Val Loss: 95.9752, Time: 0.77s, Batches: 110
2025-05-23 23:00:27,457 - INFO - Epoch [72/200], Train Loss: 91.6958, Val Loss: 95.2107, Time: 0.74s, Batches: 110
2025-05-23 23:00:28,370 - INFO - Epoch [73/200], Train Loss: 85.8899, Val Loss: 74.0505, Time: 0.85s, Batches: 110
2025-05-23 23:00:29,324 - INFO - Epoch [74/200], Train Loss: 68.1842, Val Loss: 62.6505, Time: 0.88s, Batches: 110
2025-05-23 23:00:30,207 - INFO - Epoch [75/200], Train Loss: 59.8855, Val Loss: 57.0920, Time: 0.83s, Batches: 110
2025-05-23 23:00:31,107 - INFO - Epoch [76/200], Train Loss: 54.4528, Val Loss: 52.0632, Time: 0.85s, Batches: 110
2025-05-23 23:00:32,015 - INFO - Epoch [77/200], Train Loss: 50.0708, Val Loss: 48.4866, Time: 0.83s, Batches: 110
2025-05-23 23:00:32,940 - INFO - Epoch [78/200], Train Loss: 46.6393, Val Loss: 45.3174, Time: 0.84s, Batches: 110
2025-05-23 23:00:33,873 - INFO - Epoch [79/200], Train Loss: 43.5755, Val Loss: 42.4830, Time: 0.89s, Batches: 110
2025-05-23 23:00:34,757 - INFO - Epoch [80/200], Train Loss: 41.0645, Val Loss: 39.9522, Time: 0.82s, Batches: 110
2025-05-23 23:00:35,607 - INFO - Epoch [81/200], Train Loss: 38.4903, Val Loss: 37.5134, Time: 0.78s, Batches: 110
2025-05-23 23:00:36,490 - INFO - Epoch [82/200], Train Loss: 36.3188, Val Loss: 35.3010, Time: 0.80s, Batches: 110
2025-05-23 23:00:37,387 - INFO - Epoch [83/200], Train Loss: 34.4165, Val Loss: 33.3338, Time: 0.83s, Batches: 110
2025-05-23 23:00:38,320 - INFO - Epoch [84/200], Train Loss: 32.3421, Val Loss: 31.5513, Time: 0.86s, Batches: 110
2025-05-23 23:00:39,273 - INFO - Epoch [85/200], Train Loss: 30.5661, Val Loss: 29.4924, Time: 0.88s, Batches: 110
2025-05-23 23:00:40,209 - INFO - Epoch [86/200], Train Loss: 28.6576, Val Loss: 27.6378, Time: 0.85s, Batches: 110
2025-05-23 23:00:41,140 - INFO - Epoch [87/200], Train Loss: 26.9506, Val Loss: 26.0319, Time: 0.87s, Batches: 110
2025-05-23 23:00:42,023 - INFO - Epoch [88/200], Train Loss: 25.4124, Val Loss: 24.2103, Time: 0.83s, Batches: 110
2025-05-23 23:00:42,985 - INFO - Epoch [89/200], Train Loss: 23.7392, Val Loss: 22.7900, Time: 0.87s, Batches: 110
2025-05-23 23:00:44,021 - INFO - Epoch [90/200], Train Loss: 22.0632, Val Loss: 20.9856, Time: 0.96s, Batches: 110
2025-05-23 23:00:45,023 - INFO - Epoch [91/200], Train Loss: 20.6889, Val Loss: 19.7779, Time: 0.92s, Batches: 110
2025-05-23 23:00:45,940 - INFO - Epoch [92/200], Train Loss: 19.2948, Val Loss: 18.0447, Time: 0.84s, Batches: 110
2025-05-23 23:00:46,919 - INFO - Epoch [93/200], Train Loss: 18.0264, Val Loss: 16.5955, Time: 0.88s, Batches: 110
2025-05-23 23:00:47,860 - INFO - Epoch [94/200], Train Loss: 16.7227, Val Loss: 15.2536, Time: 0.86s, Batches: 110
2025-05-23 23:00:48,917 - INFO - Epoch [95/200], Train Loss: 15.5352, Val Loss: 14.0551, Time: 0.99s, Batches: 110
2025-05-23 23:00:49,862 - INFO - Epoch [96/200], Train Loss: 14.4256, Val Loss: 12.9005, Time: 0.85s, Batches: 110
2025-05-23 23:00:50,773 - INFO - Epoch [97/200], Train Loss: 13.5231, Val Loss: 11.9531, Time: 0.85s, Batches: 110
2025-05-23 23:00:51,724 - INFO - Epoch [98/200], Train Loss: 12.6576, Val Loss: 11.3669, Time: 0.87s, Batches: 110
2025-05-23 23:00:52,602 - INFO - Epoch [99/200], Train Loss: 11.9041, Val Loss: 10.1679, Time: 0.79s, Batches: 110
2025-05-23 23:00:53,572 - INFO - Epoch [100/200], Train Loss: 10.9802, Val Loss: 9.4361, Time: 0.89s, Batches: 110
2025-05-23 23:00:54,504 - INFO - Epoch [101/200], Train Loss: 10.2644, Val Loss: 8.6282, Time: 0.87s, Batches: 110
